0.9617948717948717 0.0
0.9616666666666666 0.0011695906432748482
0.9615897435897435 0.0023391812865496964
0.9615128205128204 0.003996101364522414
0.9614358974358974 0.005945419103313837
0.9613846153846153 0.007992202729044828
0.9613589743589743 0.01003898635477582
0.9613589743589743 0.012280701754385948
0.9613589743589743 0.014132553606237802
0.9614102564102563 0.01676413255360623
0.9615128205128204 0.018810916179337223
0.9616153846153845 0.020857699805068214
0.9617948717948717 0.022807017543859637
0.9619743589743589 0.02524366471734893
0.9621538461538461 0.026998050682261188
0.9623589743589743 0.029044834307992207
0.9625641025641025 0.031091617933723198
0.9628205128205127 0.03274853801169589
0.963076923076923 0.034990253411306044
0.9633846153846153 0.0367446393762183
0.9637692307692307 0.03879142300194932
0.964076923076923 0.04044834307992201
0.9644871794871794 0.0422027290448343
0.9648717948717948 0.043469785575048714
0.9654871794871794 0.04502923976608186
0.9659230769230769 0.04580896686159844
0.9663846153846153 0.04639376218323585
0.9668974358974358 0.04668615984405458
0.9673076923076922 0.04668615984405458
0.9677948717948717 0.04658869395711501
0.9682564102564102 0.045906432748538006
0.9686666666666666 0.045224171539961
0.9690769230769231 0.04424951267056529
0.9694358974358974 0.04298245614035087
0.9697435897435897 0.04191033138401559
0.9701282051282051 0.040155945419103306
0.9704358974358973 0.03879142300194932
0.9706923076923076 0.03693957115009747
0.9709487179487178 0.03518518518518518
0.9711282051282051 0.03323586744639376
0.9713333333333333 0.0313840155945419
0.9714871794871794 0.028849902534113042
0.9715641025641025 0.027192982456140352
0.9716410256410256 0.02465886939571149
0.9716923076923076 0.022904483430799205
0.9717179487179487 0.020272904483430776
0.9717179487179487 0.01783625730994151
0.9716666666666666 0.01578947368421052
0.9715897435897435 0.013060428849902522
0.9715384615384615 0.011013645224171531
0.9714102564102564 0.00896686159844054
0.9712820512820513 0.006627680311890816
0.971153846153846 0.004580896686159824
0.971051282051282 0.002826510721247538
0.9708974358974358 0.0012670565302144166
0.9708205128205127 4.8732943469784185E-4
