0.9550256410256409 1.9493177387913674E-4
0.9549743589743589 0.0018518518518518268
0.9549743589743589 0.003606237816764113
0.955 0.0057504873294346726
0.955 0.008771929824561403
0.9550256410256409 0.011306042884990236
0.9551282051282051 0.014327485380116939
0.9552051282051282 0.017153996101364505
0.9553589743589743 0.020272904483430776
0.9555641025641025 0.02358674463937621
0.9557948717948717 0.026413255360623777
0.956076923076923 0.029337231968810912
0.9562820512820512 0.03148148148148147
0.9565384615384614 0.034990253411306044
0.9568974358974358 0.03791423001949318
0.9572307692307691 0.04093567251461988
0.9575897435897435 0.043469785575048714
0.9579743589743589 0.046003898635477575
0.9585128205128204 0.048635477582846004
0.9589743589743589 0.05087719298245613
0.9594871794871794 0.05311890838206626
0.960051282051282 0.05526315789473685
0.9605384615384615 0.057504873294346975
0.961051282051282 0.05935672514619883
0.9614871794871794 0.06091617933723195
0.962 0.0624756335282651
0.9624615384615384 0.06393762183235868
0.9631794871794871 0.0654970760233918
0.9636923076923076 0.06647173489278752
0.9641794871794871 0.06744639376218323
0.9647948717948718 0.06832358674463937
0.9656410256410256 0.06929824561403508
0.9665384615384615 0.06998050682261209
0.967102564102564 0.07007797270955166
0.9676923076923076 0.06998050682261209
0.9681794871794871 0.06968810916179335
0.9685897435897435 0.06939571150097465
0.969 0.0685185185185185
0.9695128205128204 0.0675438596491228
0.9699487179487178 0.0658869395711501
0.9703846153846153 0.06403508771929825
0.9706923076923076 0.0627680311890838
0.9709743589743589 0.06081871345029238
0.9713846153846153 0.058674463937621824
0.9717179487179487 0.05682261208576997
0.9720256410256409 0.054873294346978546
0.9723333333333333 0.05302144249512669
0.9726153846153845 0.05116959064327484
0.9728717948717948 0.04902534113060428
0.9732820512820513 0.04629629629629628
0.9736153846153845 0.043469785575048714
0.9738974358974358 0.040740740740740744
0.9740769230769231 0.037621832358674445
0.9742820512820513 0.03430799220272904
0.9743589743589743 0.031286549707602335
0.9744615384615384 0.02787524366471733
0.9745128205128204 0.024951267056530196
0.9744871794871794 0.022807017543859637
0.9744615384615384 0.019298245614035064
0.9743589743589743 0.01578947368421052
0.9742564102564102 0.012768031189083817
0.974102564102564 0.009844054580896683
0.9739487179487178 0.006627680311890816
0.9737948717948717 0.004385964912280688
0.9736410256410256 0.0015594541910331217
0.9735128205128204 3.898635477582735E-4
